КУЗЬМА....к|1337579386|nomail|SonyEricssonU1i|217.212.231.105|
КУЗЬМА@|1337579404|nomail|SonyEricssonU1i|217.212.231.105|
КУЗЬМА*|1337579415|nomail|SonyEricssonU1i|217.212.231.105|
КУЗЬМА_кузьма|1337579439|nomail|SonyEricssonU1i|217.212.231.105|
КУЗЬМАкузьма|1337579450|nomail|SonyEricssonU1i|217.212.231.105|
КУЗЬМАкузя|1337579460|nomail|SonyEricssonU1i|217.212.231.105|
Mr sаmec|1337581440|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.95|
Mr samec|1337581460|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.95|
Mrsamec|1337581479|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.95|
Дарс|1337581984|nomail|Nokia7270/2.0 (03.25) Profile/MIDP-2.0 Configuration/CLDC-1.1|212.58.162.37|
ГЕрр!!!|1337590932|nomail|SAMSUNG-GT-C3300i/C3300iXXKD1 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|81.26.91.254|
Спектра|1337597762|nomail|? # ?|80.239.243.18|
МиР ДеМаНоВ|1337603190|nomail|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5530c-2/40.0.003; Profile/MIDP-2.1 Configuration/CLDC-1.1; ru) AppleWebKit/525 (KHTML, like Gecko) NokiaBrowser/7.3.1.33|217.212.231.125|
Дон король мафии|1337615598|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Дон король |1337615616|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
король мафии |1337615645|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
король мафии |1337615670|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
король мафии|1337615671|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Vladikan|1337615697|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Vladikan|1337615718|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Don|1337615718|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Don|1337615735|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Don|1337615738|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Don korol|1337615738|nomail|Nokia6070/2.0 (04.22) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.117|
Ис|1337618296|nomail|Nokia6300/2.0 (07.00) Profile/MIDP-2.0 Configuration/CLDC-1.1|85.26.183.48|
1309nikola|1337644627|nomail|Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1|77.243.112.2|
snikolass|1337644644|nomail|Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1|77.243.112.2|
Ogame|1337660916|nomail|SonyEricssonK790i|80.239.243.78|
Ogame|1337660919|nomail|SonyEricssonK790i|80.239.243.78|
Ogame|1337660948|nomail|SonyEricssonK790i|80.239.243.78|
Starkiller|1337660948|nomail|SonyEricssonK790i|80.239.243.78|
егнеккен|1337674101|nomail|Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.64|212.90.33.207|
zolotoy|1337680656|nomail|Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0|194.247.190.28|
zozo|1337680676|nomail|Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0|194.247.190.28|
sashok|1337680702|nomail|Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0|194.247.190.28|
lyam|1337680717|nomail|Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0|194.247.190.28|
Raptor|1337686218|nomail|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|213.87.129.22|
RaptoR|1337686228|nomail|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|213.87.129.22|
RaptoR|1337686228|nomail|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|213.87.129.22|
RaptoR 666|1337686237|nomail|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|213.87.129.22|
Uman|1337700565|nomail|Nokia2330c-2/2.0 (08.20) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.23|
Uman Ukrein|1337700620|nomail|Nokia2330c-2/2.0 (08.20) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.23|
Atriaxiz|1337710450|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/062.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.6.2 3gpp-gba|217.168.179.1|
Цивилизация|1337715536|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|92.52.148.117|
Нуууу|1337715544|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|92.52.148.117|
Legion|1337728075|nomail|Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1|77.243.112.2|
Legion Hausa|1337728145|nomail|Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1|77.243.112.2|
joint|1337752869|nomail|SAMSUNG-GT-C3200/1.0 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|80.83.237.43|
Messar|1337759388|nomail|Nokia3110c|80.239.243.74|
NEKRON3|1337760197|nomail|? # ?|217.212.231.84|
NEKRON2|1337760217|nomail|? # ?|217.212.231.84|
Nekron3|1337760243|nomail|? # ?|217.212.231.84|
NEKRON2|1337760270|nomail|? # ?|217.212.231.84|
@Nekron@|1337760271|nomail|? # ?|217.212.231.84|
NEKRON25|1337760307|nomail|? # ?|217.212.231.84|
Авария|1337761584|nomail|Opera/9.80 (Windows NT 6.1; U; MRA 5.10 (build 5244); ru) Presto/2.10.229 Version/11.61|95.153.167.188|
Хазария|1337761604|nomail|Opera/9.80 (Windows NT 6.1; U; MRA 5.10 (build 5244); ru) Presto/2.10.229 Version/11.61|95.153.167.188|
Аваристан|1337761619|nomail|Opera/9.80 (Windows NT 6.1; U; MRA 5.10 (build 5244); ru) Presto/2.10.229 Version/11.61|95.153.167.188|
Авар|1337761648|nomail|Opera/9.80 (Windows NT 6.1; U; MRA 5.10 (build 5244); ru) Presto/2.10.229 Version/11.61|95.153.167.188|
троя|1337762671|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|80.239.243.172|
троя|1337762684|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|80.239.243.172|
сибирь|1337762740|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|80.239.243.172|
троя59|1337762768|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|80.239.243.172|
накал гг|1337763629|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|91.200.122.230|
накал гг|1337763635|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|91.200.122.230|
переворот|1337763738|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|66.45.240.66|
Андрей|1337776961|nomail|? # ?|82.145.216.36|
Андрей199612|1337776987|nomail|? # ?|82.145.216.36|
Киевская русь|1337777282|nomail|SonyEricssonJ10i2/R7CA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|85.26.183.4|
Русь|1337777353|nomail|SonyEricssonJ10i2/R7CA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|85.26.183.4|
Русь вел.|1337777370|nomail|SonyEricssonJ10i2/R7CA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|85.26.183.4|
Палим|1337777397|nomail|SonyEricssonJ10i2/R7CA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|85.26.183.4|
Лёха31|1337785565|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Лёха31|1337785568|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Лёхаdd|1337785606|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Миломан31|1337785657|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Страник31|1337785773|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Страник31|1337785830|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Страник31|1337785912|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Страник31|1337786129|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Страник31|1337786187|nomail|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.179|
Armeniya|1337788842|nomail|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.46 Safari/535.11|46.71.241.48|
Kolombos|1337788851|nomail|Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.46 Safari/535.11|46.71.241.48|
Figfter|1337794800|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|173.224.217.162|
АРЕНА-|1337795266|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|69.10.53.194|
!хХх!|1337795688|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|173.236.172.47|
Джуманжи!|1337795944|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5|202.67.226.122|
Олень|1337802857|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.228|
Лесной олень|1337802885|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.228|
Барби|1337802924|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.228|
Вини пух|1337802989|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|82.145.208.228|
Дух_смерти|1337810016|nomail|SonyEricssonJ108i/R7EA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|178.133.101.32|
Дух смерти|1337810038|nomail|SonyEricssonJ108i/R7EA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|178.133.101.32|
Артемивка|1337844462|nomail|Nokia2710c-2/2.0 (06.13) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.229|
Артемивка|1337844788|nomail|Nokia2710c-2/2.0 (06.13) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.216.13|
kirn|1337858507|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64|78.108.79.81|
Kegal|1337858527|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64|78.108.79.81|
ветер |1337862164|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.46 Safari/535.11 MRCHROME|85.26.233.164|
ветер29|1337862179|nomail|Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.46 Safari/535.11 MRCHROME|85.26.233.164|
кавказ22|1337863355|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|217.212.230.253|
Соединенные Штаты Америки|1337885789|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
Соединенные Штаты Америки|1337885795|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
Соединенные Штаты Америки|1337885806|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
Соединенные Штаты Америки|1337885808|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
Соединенные Штаты Америки|1337885809|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
Соединенные Штаты Америки|1337885811|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
США|1337885820|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
Соединенные Штаты|1337885834|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
USA|1337885855|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
United States|1337885864|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
-США-|1337885889|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; Distribution 00; ru) Presto/2.10.229 Version/11.64|178.168.23.7|
|1337927672|nomail|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 Nokia6120c/3.83; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|176.28.87.55|
испания59|1337935722|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|80.239.242.37|
Мшь|1337940626|nomail|SonyEricssonW995/R1FA Browser/NetFront/3.4 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.4.3|217.118.66.80|
|1337941114|nomail|NokiaX3-02|80.239.242.227|
Красногорск|1337941468|nomail|NokiaX3-02|80.239.242.227|
Танюха|1337941494|nomail|NokiaX3-02|80.239.242.227|
Танюха1|1337941512|nomail|NokiaX3-02|80.239.242.227|
Прометей|1337953610|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
-Прометей-|1337953634|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
-Змей Горыныч-|1337953678|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
-Змей-|1337953708|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
Бильбосумкин|1337953753|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
ирландия59|1337953797|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|217.212.230.240|
Янычар|1337953850|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
Паладин|1337953897|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
-Паладин-|1337953936|nomail|Nokia2700c-2/2.0 (09.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.227|
!-Bisik-!|1337959119|nomail|Opera/9.80 (X11; Linux zbov; U; ru) Presto/2.10.254 Version/12.00|217.118.79.26|
ПсиХ|1337960843|nomail|Opera/9.80 (Android 2.3.6; Linux; Opera Mobi/ADR-1204201824; U; ru) Presto/2.10.254 Version/12.00|77.217.184.69|
психландия|1337960873|nomail|Opera/9.80 (Android 2.3.6; Linux; Opera Mobi/ADR-1204201824; U; ru) Presto/2.10.254 Version/12.00|77.217.184.69|
55555|1337965440|nomail|NokiaN70-1|80.239.243.179|
55555s|1337965460|nomail|NokiaN70-1|80.239.243.179|
wwe|1337968471|nomail|Mozilla/5.0 (SAMSUNG; SAMSUNG-GT-S5380D/S5380DXXKK4; U; Bada/2.0; ru-ru) AppleWebKit/534.20 (KHTML, like Gecko) Dolfin/3.0 Mobile HVGA SMM-MMS/1.2.0 OPN-B|37.61.43.111|
wwe|1337968480|nomail|Mozilla/5.0 (SAMSUNG; SAMSUNG-GT-S5380D/S5380DXXKK4; U; Bada/2.0; ru-ru) AppleWebKit/534.20 (KHTML, like Gecko) Dolfin/3.0 Mobile HVGA SMM-MMS/1.2.0 OPN-B|37.61.43.111|
|1337997006|nomail|SonyEricssonW810i/R4DB Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|87.252.242.72|
Poor Fox|1338003922|nomail|SonyEricssonK610i/R1JG Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|217.212.230.109|
Россия|1338008561|nomail|SonyEricssonW810i/R4EA Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|77.217.235.13|
Полтер|1338008592|nomail|SonyEricssonW810i/R4EA Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|77.217.235.13|
SantaFe|1338050250|nomail|SAMSUNG-GT-C6112/C6112XXJC1 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|217.212.230.33|
_Arlen_|1338050296|nomail|SAMSUNG-GT-C6112/C6112XXJC1 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|217.212.230.33|
LaCrime|1338050337|nomail|SAMSUNG-GT-C6112/C6112XXJC1 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|217.212.230.33|
Хатап|1338050936|nomail|Nokia6300/2.0 (06.01) Profile/MIDP-2.0 Configuration/CLDC-1.1|91.145.199.170|
shvabia|1338056570|nomail|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN95_8GB/11.0.026; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|81.95.167.86|
Российск|1338099070|nomail|ALCATEL_one_touch_361X/1.0 ObigoInternetBrowser/Q03C|217.118.66.35|
aaaahhhhhh|1338104679|nomail|Mozilla/5.0 (BlackBerry; U; BlackBerry 9780; ru) AppleWebKit/534.8+ (KHTML, like Gecko) Version/6.0.0.546 Mobile Safari/534.8+|93.186.23.84|
Is-7|1338109127|nomail|SonyEricssonK810i/R8BA Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|88.205.204.146|
GODdddd|1338137804|nomail|Opera/9.80 (Windows NT 5.1; U; Edition Next; ru) Presto/2.10.255 Version/12.00|83.149.3.167|
oops!|1338139340|nomail|Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64|95.78.203.197|
-Испания-|1338148724|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
Испания|1338148740|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
Spain|1338148767|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
France|1338148786|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
Теночтитлан|1338148819|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
Андорал|1338148860|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
Харгелен|1338148880|nomail|Nokia2600c/2.0 (05.21) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.89|
mandarin|1338149467|nomail|NokiaX3-00|82.145.209.115|
mandarin|1338149472|nomail|NokiaX3-00|82.145.209.115|
mandarin|1338149497|nomail|NokiaX3-00|82.145.209.115|
marsel|1338149528|nomail|NokiaX3-00|82.145.209.115|
Волк|1338149560|nomail|NokiaX3-00|82.145.209.115|
Тиран из украины|1338149587|nomail|NokiaX3-00|82.145.209.115|
Волчанск|1338149627|nomail|NokiaX3-00|82.145.209.115|
cagmpwg|1338149652|nomail|NokiaX3-00|82.145.209.115|
баку|1338174447|nomail|SAMSUNG-GT-C5212i/C5212iXEKD1 NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1|176.28.87.52|
Daimon|1338187505|nomail|SonyEricssonW760i/R3DA Browser/NetFront/3.4 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.3.2|81.18.123.6|
Daimon999|1338187527|nomail|SonyEricssonW760i/R3DA Browser/NetFront/3.4 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.3.2|81.18.123.6|
Geeor|1338198947|nomail|Mozilla/5.0 (Linux; U; Android 2.1-update1; ru-by; MTC_Android Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17|217.212.231.12|
Lemain|1338199816|nomail|Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0|83.149.35.214|
Chingis_9811. kazahstan|1338213707|nomail|Nokia2730c-1/2.0 (10.45) Profile/MIDP-2.1 Configuration/CLDC-1.1  UNTRUSTED/1.0|2.72.214.140|
Наставница|1338214889|nomail|Fly_MC165/WapBrowserProfile|83.149.38.35|
МАКТУБ|1338214916|nomail|Fly_MC165/WapBrowserProfile|83.149.38.35|
Кобеджицу|1338214950|nomail|Fly_MC165/WapBrowserProfile|83.149.38.35|
МЁРТВАЯ КОРОЛЕВА|1338214997|nomail|Fly_MC165/WapBrowserProfile|83.149.38.35|
Стражница|1338215064|nomail|Fly_MC165/WapBrowserProfile|83.149.38.35|
Тавричанка|1338215543|nomail|Nokia5130c-2|82.145.208.161|
Тавричанка|1338215712|nomail|Nokia5130c-2|82.145.208.161|
Тавричанка|1338215735|nomail|Nokia5130c-2|82.145.208.161|
Student3dx|1338223794|nomail|SonyEricssonJ108i/R7DA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|178.76.115.12|
Все огооонь! |1338232866|nomail|Mozilla/5.0 (Linux; U; Android 2.3.4; ru-ru; LG-P698 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|217.212.231.141|
Все огонь!|1338232891|nomail|Mozilla/5.0 (Linux; U; Android 2.3.4; ru-ru; LG-P698 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|217.212.231.141|
Gamzat-Mamaev|1338236348|nomail|Nokia6300/2.0 (05.00) Profile/MIDP-2.0 Configuration/CLDC-1.1  UNTRUSTED/1.0|80.239.243.205|
Российск|1338277020|nomail|ALCATEL_one_touch_361X/1.0 ObigoInternetBrowser/Q03C|217.118.66.34|
Mace|1338288828|nomail|SonyEricssonW200i/R4JA Java/SEMC-Java/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|82.145.217.44|
наташа1|1338299975|nomail|SAMSUNG-S3600/S3600XEIE2 NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1|217.118.66.143|
самара63|1338301738|nomail|Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.64|46.0.141.83|
Академик|1338302487|nomail|Mozilla/5.0 (SymbianOS/9.3; U; Series60/3.2 Nokia5320d-1/03.26; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|80.239.243.21|
